4.687496452149110260e-01,4.669746884602584136e-01,4.711900335724704680e-01,4.672385029170465498e-01
4.759931462041457895e-01,4.716683510008410352e-01,4.676311311060840636e-01,4.834648992418746349e-01
4.889432925221895987e-01,4.885072475349199195e-01,4.912390887554594077e-01,5.165346024518420176e-01
5.302048280373703459e-01,5.197200156913310831e-01,5.319251424626261215e-01,5.507214847083227172e-01
5.374789886408722905e-01,5.774436458063327837e-01,5.545990753869923795e-01,5.463402742348374419e-01
5.622049040867000969e-01,5.539127517243153109e-01,5.889972681774955365e-01,5.823498014039507620e-01
5.974133070605700535e-01,5.946950975159415176e-01,5.956749236450860074e-01,5.922576047382235309e-01
5.968614260644578007e-01,6.074287271195126792e-01,5.957310636567455520e-01,5.963143617190663770e-01
4.557533608277190007e-01,4.569900661961041610e-01,4.406072513199918439e-01,4.660757876035979130e-01
4.533239153197345939e-01,4.502953016726932711e-01,4.562419007927631109e-01,4.730525403608289992e-01
4.767510373986581507e-01,4.635230413050825948e-01,4.622817608505280784e-01,4.800235300507080805e-01
3.477841171127296072e-01,3.368126846278668429e-01,3.299691259658268372e-01,5.179809208698784584e-01
5.309057721580081601e-01,5.104317852820934309e-01,5.037622705457500683e-01,5.627975676703620422e-01
5.368947036407260009e-01,5.408050826044823456e-01,5.402443458766879036e-01,6.015115249370355244e-01
6.077223230656216835e-01,5.994345260367510697e-01,6.024821748274986621e-01,5.825968700763635155e-01
6.076096333627483137e-01,6.175872201142459383e-01,6.186867127167288150e-01,6.048148590302727667e-01
4.528159508820712720e-01,4.302370546524896255e-01,4.345672215726797960e-01,4.236496421406782398e-01
4.294740146612245901e-01,4.296283344110455871e-01,4.188769603333920566e-01,4.431537808762484598e-01
4.077225863369854375e-01,1.329127824927369139e-01,3.443521466521982100e-01,1.688726247820320769e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.706985606798698707e-02,4.459270462654987832e-01,4.469822920978781533e-01,1.576147011335642945e-01
3.589113605256910589e-01,1.400490271680390753e-01,1.026982256897861212e-01,4.880354378660326509e-01
5.671027366228449385e-01,5.820118139439173222e-01,5.747283521868501444e-01,5.912252865435102533e-01
6.055670952145481012e-01,6.246111159320892892e-01,6.228035578626580637e-01,6.237183459069030045e-01
4.017178112797435974e-01,3.990818208699057346e-01,3.945272642827390985e-01,4.159382918746876157e-01
3.833864539716997921e-01,2.811348024559054970e-01,3.314942089018292348e-01,4.316872727932715703e-01
3.417498652410482229e-01,1.253782331272437767e-01,2.792569095781803346e-01,3.915053465422889123e-01
1.127754428118935281e-01,1.103858799581740047e-01,1.219986476009150876e-03,1.942784578077387247e-01
3.357182968351277719e-01,2.252592325665799255e-01,6.734470716160532999e-02,9.080762746737919278e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.877058536162263702e-01,3.102143176178291384e-01,6.003001720325082946e-01,5.051771120887145194e-01
5.854771113605099497e-01,6.108004312024537530e-01,6.252143715042977057e-01,6.027452167688561735e-01
2.805441124654666774e-01,3.101746232187081453e-01,3.759569907790958343e-01,2.853811520274004976e-01
6.729307581767177138e-02,5.783261931977755343e-02,1.015076992024818020e-01,3.119908692398869476e-01
1.490165359993672785e-02,1.908259168911260019e-03,1.116336660624517654e-02,6.033052873222871648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.451791933936137147e-01,1.690531429082207937e-01,3.020277926565698712e-01,1.844332817501733446e-01
4.942685562094770169e-02,2.982862578074003679e-01,6.453125157858671801e-02,1.751442431195531224e-01
2.072930535898432347e-01,2.935174180053816695e-01,3.519165657973696293e-01,4.349458367628755706e-01
5.925996094575119999e-01,5.648754749282091092e-01,6.587932260595421585e-01,6.315851110770054344e-01
2.991600800104942670e-01,2.563642332141186642e-01,2.610194296638706501e-01,1.057136192439696171e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.905503218111542163e-03,5.025773880328449073e-02,2.679960206561120967e-02,3.270229529169812067e-03
7.927823016143299706e-02,1.823382258617442797e-01,1.103411293828327894e-01,1.309730092529191037e-01
2.651964185421935016e-01,1.550081196829891095e-01,1.147619230708229188e-01,1.427404825263934307e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.069117121410856353e-01,3.180390917520140581e-01,7.137911990159440112e-01,5.105312503576092675e-01
