3.855577456101956235e-01,3.887970694417698381e-01,3.790607145377803966e-01,4.103275101194014396e-01
3.906510739425668177e-01,3.940753456192001014e-01,3.905482945967179709e-01,4.240603507393686522e-01
3.991748030378586276e-01,4.014573186343474154e-01,4.410990892777411632e-01,4.001494020243122063e-01
4.184695888941596387e-01,4.337241369496087628e-01,4.617339445883461568e-01,4.314829897083489740e-01
4.372002172039349821e-01,4.408868696253867014e-01,4.775983073378049504e-01,4.501089801757500730e-01
4.612169168784589490e-01,4.735994635592883917e-01,4.794560657864405662e-01,4.631699219123968647e-01
4.784773826329583590e-01,4.835250429672518502e-01,4.850002052306674472e-01,4.689240688009113089e-01
4.863019751639814370e-01,4.877739282708866697e-01,4.859593321814142386e-01,4.849277561555048188e-01
3.711914318442903205e-01,3.654105798618550449e-01,3.660137107681539215e-01,4.050377092721950123e-01
3.728954089101760849e-01,3.786633301723890122e-01,3.745570111543210512e-01,4.157454934834675653e-01
3.868740610617302234e-01,3.767277572819481279e-01,3.987577874470004669e-01,4.322551788007907292e-01
3.100800265934672839e-01,2.277530354523279732e-01,3.150833041366998821e-01,4.501848953247610807e-01
4.248891337915148281e-01,4.231229686720806571e-01,4.382974264485944293e-01,4.704217803980706436e-01
4.591668219753128333e-01,4.597306094199326565e-01,4.805368554626990307e-01,4.635162392301913625e-01
4.936474310117462405e-01,4.926477582653512877e-01,4.943165709506202599e-01,4.934585880299036109e-01
5.003948106956023212e-01,5.061863090129544718e-01,4.995727845156083813e-01,4.997015934802986892e-01
3.526529604453997879e-01,3.488434502251432368e-01,3.576099108430620954e-01,3.724792110762256137e-01
3.422983441887583744e-01,3.502103619429353665e-01,3.478873778469397937e-01,3.762836293230343299e-01
3.739205684199120583e-01,1.966726508865009881e-01,2.453195785445388688e-01,2.515568183519382717e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.420819663999714266e-01,2.743070766400000915e-01,4.276066129536395533e-01,3.013689045215695028e-01
3.433333272047541240e-01,3.335577515522119008e-01,3.678142278184791669e-01,4.799716436477178272e-01
4.970723472699071777e-01,4.976429472949440713e-01,5.066763295760553509e-01,4.983674037192425965e-01
5.206010453824464479e-01,5.232789055113962196e-01,5.721756508666524521e-01,5.193038977644233167e-01
3.101686666529347436e-01,3.084003815006347571e-01,3.093749132711018368e-01,3.505168231591964112e-01
2.844073346474645381e-01,2.846770781964253483e-01,2.835613847469787840e-01,3.327678456854617495e-01
2.163620403882756393e-01,2.257295320331584587e-01,2.266321672998594938e-01,2.821728671628505047e-01
7.612510701703414928e-02,1.552438344676563275e-01,2.553319892979300648e-02,7.825640382633756997e-02
2.910889128651945046e-01,1.620310984477325855e-01,9.246600641762307837e-02,1.640985259621656756e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.703344442342789367e-01,3.631401344119540853e-01,5.121950348881713078e-01,4.115961439252877607e-01
5.461856763653598623e-01,5.466961680892463704e-01,6.234816022653874024e-01,5.496336111589567031e-01
2.596895551411054770e-01,2.584423089128971562e-01,2.601064208604987882e-01,2.901630769525946341e-01
1.720568383742247798e-01,1.476655644415182100e-01,1.945508590460752196e-01,2.220947023957525190e-01
1.159001327633824574e-01,7.887900923792959262e-02,9.096158809400428646e-02,8.594739285851363264e-02
