0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.903996238916618733e+00,-2.999614326209070647e+00,-2.847859183803043592e+00,-2.977392901825471228e+00,-2.463917634868190820e+00,-1.208845153712561782e+01
-2.107401898749057700e+00,-2.106292760422394661e+00,-2.118044511635216232e+00,-1.977712966712177778e+00,-1.172292132051865554e+00,-1.050951805996657562e+01
-2.888907877725881868e+00,-2.906816742435827106e+00,-2.880531418567035651e+00,-2.857710158929154254e+00,-2.260783292130996713e+00,-1.150310559824392165e+01
-2.854091316435594550e+00,-3.154347271342414771e+00,-3.193947515922504365e+00,-3.171511625324360928e+00,-1.178660125563652095e+01,-1.174341533026549378e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.656556762738478739e+00,-3.360675489995695209e+00,-3.597297866298449165e+00,-3.510907108070039140e+00,-1.178055611402215064e+01,-1.184574197140391405e+01
-2.559438710791364091e+00,-3.052598513478565589e+00,-3.414831779336238604e+00,-3.559362357031459645e+00,-1.170975127648087621e+01,-1.188495085768969339e+01
-2.824644769542067113e+00,-3.083047657776304629e+00,-3.206642732442490651e+00,-3.299274296970271969e+00,-1.169407143909648816e+01,-1.169764462259102622e+01
-2.555927775450822725e+00,-3.346794872452246050e+00,-3.095543306068819778e+00,-3.176519868662845525e+00,-1.167215856516660288e+01,-1.171548176461476665e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.226237249635690585e+00,-3.413070674213057654e+00,-2.616745995806600167e+00,-3.338928117744981439e+00,-1.176338272549089226e+01,-1.177169821794985438e+01
-3.236389222134575139e+00,-3.254899061394319393e+00,-2.743350481755671755e+00,-3.267346246064476212e+00,-1.170279592477236541e+01,-1.198282562964486431e+01
-3.374207158496613346e+00,-3.352675306153325430e+00,-2.655327399016945478e+00,-3.289421172082856337e+00,-1.237806593162242308e+01,-1.180248862103904450e+01
-2.676052067793285083e+00,-3.372757218541964974e+00,-3.702560011271496254e+00,-3.444308064285277027e+00,-1.177320514121339201e+01,-1.175940354362904472e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.910048340390241961e+00,1.097293770664291301e+01,4.859479832406530697e+00,1.063784046539669248e+01,1.978474739145291483e+00,1.999999999999998579e+01
-2.331573566572063605e+00,-2.981971961278973904e+00,-3.139643265047112664e+00,-3.033713475111722957e+00,-1.151527239931228586e+01,-2.975982530963397377e+00
-7.813815359915082803e-01,-1.169105246145685006e+00,-1.665028050500862999e+00,-1.098932609877908195e+00,-1.001593473814221547e+01,-1.723050467367007510e+00
-2.041524064517361570e+00,-2.724414998856752312e+00,-2.739405567118592622e+00,-2.717935083538341789e+00,-1.138558931019153064e+01,-2.778394566640054464e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.341930794126778181e+00,-3.241344771285616044e+00,-3.064907730227179883e+00,-2.490847075803855226e+00,-1.157156534909229961e+01,-1.169004170283325905e+01
-2.634408093812308227e+00,-2.274049776086817687e+00,-2.509152158107775588e+00,-1.738291349585010748e+00,-1.043357185722415004e+01,-1.107065216539959707e+01
-3.347675040938331570e+00,-3.101966509763755209e+00,-2.917777424350917581e+00,-2.461373193341894972e+00,-1.160737193856709126e+01,-1.163888784856586689e+01
-2.779283232420046268e+00,-3.111971997169947990e+00,-3.129896101924948049e+00,-3.236002619205939901e+00,-1.176154952366276341e+01,-1.175428024366504154e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.932311945108117879e+00,-3.331619389298120737e+00,-3.267309246674299672e+00,-3.254837069149854489e+00,-1.185957458498639738e+01,-1.220845800279770366e+01
-3.573531800990617846e+00,-3.385569456693736878e+00,-3.529207372843085277e+00,-2.626762865401317981e+00,-1.173245156766638431e+01,-1.173628703212250279e+01
-3.273270803172701804e+00,-3.280727206225206860e+00,-3.257100465868551620e+00,-2.759717372743807129e+00,-1.184122346515021285e+01,-1.187840287805964934e+01
-3.478420377640545791e+00,-3.172280621021860370e+00,-3.537515898113440915e+00,-2.604555711604581880e+00,-1.180710178381047371e+01,-1.180194096420167327e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.660884146636145253e+00,-3.208210801601572015e+00,-3.638488423336019739e+00,-3.329638581509906103e+00,-1.166608931494391399e+01,-1.180889417920357332e+01
-2.622252767018349306e+00,-3.487952413924927164e+00,-3.472807261013356683e+00,-3.661081218635032108e+00,-1.187269131766163355e+01,-1.229390052940036959e+01
-2.614337500229062972e+00,-3.553457902116115452e+00,-3.334976663159303634e+00,-3.705007782377661041e+00,-1.181951778770584127e+01,-1.186058590063605500e+01
-2.683717310299871706e+00,-3.491550329317617773e+00,-3.184641961927286768e+00,-3.670776467084508887e+00,-1.179093833410335357e+01,-1.236029536891005698e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.149268896567966936e-01,1.752401493081412909e+00,4.540792954577772989e+00,1.057203416010117181e+01,-3.758213669226631914e+00,-3.606432101534713386e+00
-2.171071061723022222e+00,-3.006937273550772449e+00,-2.812209800467425413e+00,-2.985333654171015372e+00,-1.141492625064980615e+01,-1.143048844585391421e+01
-1.695983741958435820e+00,-1.915054588304144323e+00,-1.701277129631994844e+00,-1.060623131895451765e+00,-7.212938441350509322e+00,-6.962212105715751775e+00
-2.608845308298579191e+00,-2.998059699700013958e+00,-3.006712668602862237e+00,-2.457759445863119563e+00,-1.109683862412121691e+01,-1.108347839325086426e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.616524638936686298e+00,-3.235514275083515301e+00,-3.249722205777817230e+00,-3.393263459246325109e+00,-1.208605942168305525e+01,-1.172360531166901332e+01
-2.652639164019869877e+00,-3.457195218048132457e+00,-3.279650112326861766e+00,-3.553532988209798571e+00,-1.190015216606716209e+01,-1.169509707784916941e+01
-2.699772198636568366e+00,-3.441596907760835045e+00,-3.352865512723529839e+00,-3.099800361877692811e+00,-1.171068127692412375e+01,-1.208617729974381660e+01
-3.359935873673129514e+00,-3.742083482838713948e+00,-2.517962510294333267e+00,-3.283292704577120524e+00,-1.171670436611745814e+01,-1.171185439481434543e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.319673200006466818e+00,-3.207667930644352960e+00,-3.000109377820479040e+00,-3.439738994551829521e+00,-1.189775092267085732e+01,-1.172646209517460569e+01
-3.490675048014569182e+00,-3.085317044654574570e+00,-2.254411687385583285e+00,-3.081032141920659662e+00,-1.121747241473731549e+01,-1.122624811532360667e+01
-2.666768095775321257e+00,-3.362915122316174177e+00,-3.656530460978845820e+00,-3.365072610586456126e+00,-1.163351407357600564e+01,-1.171523748140923260e+01
-2.780515370536446262e+00,-3.408265515612466601e+00,-3.602896766227778436e+00,-3.364875264393321075e+00,-1.191662079460064838e+01,-1.179875579417059051e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.609829204857434526e+00,-3.250215222709059937e+00,-3.336959321453787375e+00,-3.259181856123483101e+00,-1.178899326057880437e+01,-1.175455076608591298e+01
-2.761781624831184168e+00,-3.114233378241662464e+00,-3.349975631424129574e+00,-3.369329784813824613e+00,-1.175369958010175075e+01,-1.201256561893487174e+01
-3.710810271805401683e+00,-3.781714357595924447e+00,-3.264574783397967916e+00,-3.517573058365512928e+00,-1.131565596452310274e+01,-1.209534923067840673e+01
-3.156990070521314529e+00,-3.304157800552043334e+00,-2.761366945174539733e+00,-3.227346778683649831e+00,-1.172907858286091631e+01,-1.169657233429142984e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.650070142652513727e+00,-2.699504929466327141e+00,-2.601816459777463564e+00,-2.519795982375363064e+00,-9.521110657597748883e+00,-1.036303452083492438e+01
6.542640166082146214e-02,-8.668485468064206501e-01,-9.758899579223305754e-01,-9.208483572482499824e-01,-2.749535590764081050e+00,-4.159717616525488104e+00
-1.949927183391067853e+00,-2.721708583656067049e+00,-2.589618439525590343e+00,-2.314457726999146647e+00,-1.022610289937988526e+01,-1.043860471402957124e+01
-1.274226413268848557e+00,-1.544195552733486076e+00,-1.423953713402803745e+00,-1.722522611408996207e+00,-8.013260799314013028e+00,-7.758353855872138993e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.664436799721621618e+00,-3.364070354903793802e+00,-3.375558343034073427e+00,-3.157851981437251432e+00,-1.171867334875609679e+01,-1.173298726526941849e+01
-2.888980091116542859e+00,-3.671792882941276481e+00,-3.768738180340307942e+00,-3.826673803784784944e+00,-1.180279497956813550e+01,-1.171231630076021801e+01
-2.571441242099251845e+00,-3.208737827258146602e+00,-3.286296061485324493e+00,-3.350349321539446645e+00,-1.197507147618276946e+01,-1.172987869230125568e+01
-2.978502446550558069e+00,-2.988325210641928908e+00,-2.501854230458169681e+00,-3.012990595669268856e+00,-1.177865377102866518e+01,-1.180544313755559749e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.116534482929715022e+00,-3.250089360783732229e+00,-2.637418744497931122e+00,-3.123983123051788269e+00,-1.170689273365052330e+01,-1.188666490363778472e+01
-2.825534934915574059e+00,-2.934843324391807506e+00,-2.181170299448457861e+00,-3.132344795778772450e+00,-1.127246184547325392e+01,-1.120844977127498510e+01
-3.562504521566482119e+00,-3.197655830884698958e+00,-3.241796723336090480e+00,-2.792015846021225656e+00,-1.166083798172547858e+01,-1.212662130910488756e+01
-2.654618210144517487e+00,-3.368304479852542332e+00,-3.280613189888466064e+00,-3.350647876247171197e+00,-1.173072766461914007e+01,-1.178472249875020772e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.496657719900913452e+00,-3.350521025383911944e+00,-3.262337088425617093e+00,-2.590834517562417894e+00,-1.173647313627609279e+01,-1.165051331509878629e+01
-3.249487736107019575e+00,-3.304304016082762807e+00,-3.653491692722330875e+00,-2.977776451690980153e+00,-1.227425748963388585e+01,-1.215615519406422251e+01
-3.410183614309816758e+00,-3.359916378021111427e+00,-2.787258700884985618e+00,-3.572609736736052533e+00,-1.127200291162339951e+01,-1.153851975521827633e+01
