2.444280174205941591e+02,2.444587843465893684e+02,2.486130724074718614e+02,2.562944348945516708e+02
2.538754357031974678e+02,2.543983351525211845e+02,2.710044746858119993e+02,2.543805733353239305e+02
2.718629007609908399e+02,2.717469755358682164e+02,2.899365505404982741e+02,2.717746211985354989e+02
2.925650759759513448e+02,2.906350790926297805e+02,3.083453778405847743e+02,2.924226632246236477e+02
3.241247087356654220e+02,3.254214058064250139e+02,3.338414435385408296e+02,3.242193029892964660e+02
3.444598302134612595e+02,3.461306335178163636e+02,3.509850468341413716e+02,3.458257957955506185e+02
3.616917405849814600e+02,3.623913979362898203e+02,3.780559691625672940e+02,3.622523135396301086e+02
3.677876809755322256e+02,3.683322784617569710e+02,3.872908871593845674e+02,3.677860863560500775e+02
2.306157861099094930e+02,2.363802378677694662e+02,2.404133326818349019e+02,2.528640402033974794e+02
2.445093805176365436e+02,2.487840014602894030e+02,2.456540064222556339e+02,2.619950148107684527e+02
2.229813737112794172e+02,2.001719507263142646e+02,2.329633642053870801e+02,2.817232028184546948e+02
-2.976454587268170826e+02,7.155635959253267231e+01,-9.103568126404130112e+01,2.982454128799241175e+02
2.442668009629796586e+02,2.759638759056201138e+02,2.521199173908686078e+02,3.187097006905667058e+02
3.224587028823277706e+02,2.993072416322212348e+02,3.306589954755442591e+02,3.409238100950895500e+02
3.677049215810243936e+02,3.664224253547403123e+02,3.901876684847263732e+02,3.658418916237484950e+02
3.773558557074401847e+02,4.062424907719286580e+02,3.837609050248979656e+02,3.801048586208972893e+02
7.016176238089899186e+01,7.140640642290458118e+01,3.031662932936980326e+01,2.251717317022446139e+02
1.956537645962589522e+02,3.212166229233945813e+01,1.246374097226603652e+02,4.469862845175569532e+01
1.301484827681958336e+02,-4.028657547459991974e+02,-2.586307393261371317e+02,-9.776275271877666739e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.259942388352530998e+02,-5.465539153364615004e+02,1.587760394384924609e+02,-2.127006165255065184e+02
-3.099856823127573762e+02,-3.105000225843800763e+02,-1.281699407617160205e+02,2.523725414219722154e+02
3.253168303088104381e+02,3.403418923440914341e+02,3.981560367999462642e+02,3.397483031724880789e+02
4.049753370228571043e+02,3.981496744916200328e+02,4.704225152612188481e+02,4.033162789981165020e+02
-1.362401433896538379e+02,-2.890031599029553604e+02,-1.734571349111177483e+02,1.708284106342230473e+02
-1.363238646090028965e+02,-1.762708811245469178e+02,-1.897405933857664593e+02,1.095437597937124679e+02
-7.466186112222807481e+01,-4.854915228219363144e+02,-3.459312992928404356e+02,-3.174151329624085633e+02
-7.925759625690869825e+02,-7.759191979736274334e+02,-8.418626821982967385e+02,-5.309861621646552976e+02
-1.485993061595926861e+02,-5.898275645483031440e+02,-5.001386666907147287e+02,-4.882971077388684193e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.977576867603219313e+01,-4.289287604144686838e+02,3.577392787822747096e+02,-2.728164767743588754e+02
4.418349818190496876e+02,4.351845263550808909e+02,5.417326075802577634e+02,4.309732856496511886e+02
-2.457485562476286134e+00,-5.693501905722183665e+02,-5.633734251460294900e+02,-5.743370676065192129e+02
-6.637179406450841270e+02,-7.641429017086460362e+02,-6.788049286401466134e+02,-6.230804846950992726e+01
-7.439886341440679871e+02,-8.240387909058957803e+02,-8.581431793866506723e+02,-3.162313685162530987e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.008582229511318928e+02,-7.273847993512694075e+02,-2.345364282647020957e+02,-5.016614990331850095e+02
-6.621335007142865834e+02,-1.190442870649350624e+02,-4.786372009974539310e+02,-3.342621127015008256e+02
-2.428662848138827712e+02,-8.990321992936614492e+00,-2.290067888525808826e+02,2.480446053663955297e+02
4.833252975511442742e+02,4.848392006588338745e+02,6.663496578160622903e+02,4.489637925508681633e+02
-6.954139363144454933e+01,-7.625934991227090904e+02,-7.241182621724260571e+02,-7.154474033356642622e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.516926666062590812e+02,-9.222699132250264711e+02,-7.171374621383819203e+02,-9.458974938470699954e+02
-7.393887246755092519e+02,-7.295804629947257354e+02,-6.994989835064956196e+02,-4.126827490695027336e+02
-3.650041993053495162e+02,-6.701364345103748974e+02,-6.606827320109001676e+02,-7.531286732484090862e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282589059171636734e+02,5.677760873181390480e+02,7.449773246079682849e+02,-1.232637245372737880e+02
-1.134173101130577521e+02,-7.242868904202940712e+02,-8.063717498464884557e+02,-7.820892851685388223e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.307802480116258721e+02,-9.171761667200283910e+02,-7.972551822793830070e+02,-9.171233455735383586e+02
-9.413668628165978589e+02,-9.526986189688734612e+02,-9.464445769440459344e+02,-8.316100128935679550e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.770516100012619063e+02,-7.935766025873889475e+02,-4.255350077941832865e+02,-8.750953353691977554e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.391244977097058211e+01,3.720188758760440919e+02,8.970782807600770639e+02,1.654538742565088683e+02
-1.626094479006375764e+02,-6.438073895253451155e+02,-5.573424078752362902e+02,-6.449419792180807463e+02
-6.985180796853952643e+02,-5.002837897668177902e+02,-7.111781312116775098e+02,-7.042641556976782340e+02
-6.627954561396010149e+02,-8.138823581877982178e+02,-8.025581035559771408e+02,-8.126423632928479037e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.982713201581158273e+02,-3.926872422584518745e+02,-6.924418823442453004e+02,-7.153117039663914056e+02
-3.095889616129592241e+02,-1.809990293800653376e+02,-9.349602589823099663e+01,-2.560429940480826190e+02
-1.673173463395385454e+02,5.204868623613801901e+02,-1.953215793409044636e+02,-8.393392629686454143e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
